national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
39,8.0,0,0,0,0,0,0,0,0,0,0,0,0.74,0.76,0,0,0,0,1,0,0
0,8.0,0,0,0,0,0,0,0,0,0,0,0,0.98,0.99,0,0,0,0,1,0,0
630,8.0,0,0,0,0,5,18,30,49,4,0,0,0.96,0.96,0,1,0,0,1,0,0
2598,2.0,2299,3036,6474,10158,1972,4085,6983,14958,695,0,0,0.92,0.91,0,0,0,0,1,0,0
27,8.0,0,0,0,0,3,8,19,26,12,0,0,1.0,0.95,0,0,0,0,1,0,0
107,8.0,12,66,143,176,27,61,138,214,59,0,0,1.0,0.99,0,0,0,0,1,0,0
6,8.0,0,12,16,18,0,6,9,12,10,0,0,0.71,0.8,0,0,0,0,1,0,0
88,8.0,0,0,0,0,0,0,0,0,0,0,0,0.68,0.57,0,0,0,0,1,0,0
31,8.0,0,0,0,0,0,4,5,6,0,0,0,0.94,0.96,0,0,0,1,1,0,0
153,8.0,0,148,481,666,134,275,533,1052,126,0,0,1.0,1.0,0,0,0,0,1,0,0
463,8.0,25,0,0,350,57,125,235,414,79,0,0,0.81,0.8,0,0,0,0,1,0,0
63,8.0,0,240,240,240,0,0,0,0,0,0,0,0.97,0.98,0,0,0,0,1,0,0
153,8.0,41,64,160,224,35,85,154,249,57,0,0,0.94,0.88,0,0,0,0,1,0,0
360,16.0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,0,1,0,0,1,0,0
50,8.0,0,21,31,51,11,29,49,89,18,0,0,0.94,0.86,0,0,0,0,1,0,0
2,9.0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0,1,0,0,1,0,0
11,9.0,0,0,10,15,2,5,11,18,2,0,0,0.5,0.39,0,0,0,0,1,0,0
37,8.0,6,20,60,110,2,25,53,91,17,0,0,0.92,0.93,0,0,0,0,1,0,0
54,12.0,0,0,15,15,3,19,46,76,9,0,0,0.68,0.81,0,0,0,0,1,0,0
12,12.0,0,3,10,16,4,9,15,21,1,0,0,0.59,0.58,0,0,0,0,1,0,0
56,12.0,0,0,0,0,2,4,11,14,2,0,0,0.98,0.99,0,0,0,1,1,0,0
2,8.0,0,6,10,16,2,5,8,14,0,0,0,1.0,1.0,0,0,0,0,1,0,0
180,8.0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.33,0,0,0,0,1,0,0
33,8.0,0,0,0,0,0,0,5,6,0,0,0,1.0,0.94,0,0,0,0,1,0,0
10,16.0,0,0,0,0,4,5,9,22,7,0,0,-99.0,-99.0,0,1,0,0,1,0,0
236,8.0,0,0,0,0,3,19,35,53,0,0,0,0.97,0.94,0,0,0,0,1,0,0
34,16.0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,0,1,0,0,0,0,0
3,9.0,0,1,3,6,0,1,5,6,0,0,0,0.99,0.85,0,0,0,1,1,0,0
23,2.0,0,0,0,0,1,4,5,6,2,0,0,1.0,0.94,0,0,0,0,1,0,0
47,52.0,0,0,0,0,1,6,12,23,11,0,0,0.91,0.96,0,1,0,0,1,0,0
304,8.0,0,0,0,0,0,2,3,5,0,0,0,0.78,0.92,0,0,0,0,1,0,0
112,8.0,0,144,216,288,52,122,232,320,45,0,0,1.0,1.0,0,0,0,0,1,0,0
1,12.0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.79,0,1,0,0,1,0,0
33,8.0,0,0,0,7,2,11,25,40,0,0,0,0.95,0.97,0,0,0,0,1,0,0
31,8.0,8,42,87,132,9,46,95,124,21,0,0,0.66,0.72,0,0,0,0,1,0,0
121,15.0,0,0,0,0,4,10,24,51,3,0,0,0.84,0.93,0,0,0,0,1,0,0
46,8.0,8,36,60,100,6,33,67,103,110,0,0,0.32,0.27,0,0,0,0,1,0,0
1045,8.0,0,0,0,0,4,7,14,22,2,0,0,0.33,0.29,0,1,0,0,1,0,0
5,8.0,0,0,0,0,0,0,0,3,0,0,0,0.78,0.82,0,0,0,0,1,0,0
15,8.0,0,0,14,14,1,6,14,23,7,0,0,0.76,0.88,0,0,0,0,1,0,0
1,9.0,0,2,2,2,0,0,0,0,0,0,0,0.99,0.99,0,0,0,0,1,0,0
2,12.0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.73,0,0,0,0,1,0,0
132,9.0,19,21,105,189,36,102,252,373,45,0,0,1.0,0.99,0,0,0,0,1,0,0
2,16.0,0,0,0,0,0,0,2,2,0,0,0,-99.0,-99.0,0,1,0,0,1,0,0
25,52.0,0,0,0,0,0,1,2,2,1,0,0,0.89,0.9,0,1,0,0,1,0,0
13,12.0,0,0,0,0,0,0,0,0,2,0,0,0.98,0.98,0,0,0,0,1,0,0
1,8.0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.78,0,0,0,0,1,0,0
26,0.0,0,64,96,160,21,59,116,152,29,0,0,0.0,0.0,0,0,0,0,0,0,0
7,16.0,0,0,0,0,0,0,0,0,1,0,0,-99.0,-99.0,0,1,0,0,1,0,0
29,16.0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,0,1,0,1,1,0,0
1,8.0,0,0,0,0,0,0,0,0,0,0,0,0.98,0.94,0,0,0,0,1,0,0
0,8.0,0,2,3,4,0,2,3,3,2,0,1,0.0,0.0,0,0,0,0,1,0,0
16,9.0,0,0,14,14,4,6,12,24,2,0,0,0.99,0.98,0,0,0,0,1,0,0
5,2.0,11,0,18,27,2,7,19,35,0,0,0,0.64,0.68,0,0,0,0,1,0,0
3,16.0,0,0,0,0,0,0,0,1,0,0,0,-99.0,-99.0,0,1,0,0,1,0,0
3,8.0,0,11,11,11,0,3,3,7,1,0,0,0.46,0.35,0,0,0,0,1,0,0
4,12.0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.79,0,0,0,0,1,0,0
2,12.0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.79,0,0,0,0,1,0,0
32,16.0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,0,0,0,0,0,0,0
79,8.0,0,0,0,0,0,2,2,2,0,0,0,0.97,0.94,0,0,0,0,1,0,0
-48,8.0,97,67,85,115,19,87,165,199,14,0,0,0.47,0.47,60,1,0,0,1,0,0
32,16.0,0,0,0,0,0,0,1,1,0,0,0,-99.0,-99.0,0,1,0,0,1,0,0
46,8.0,0,26,78,78,27,43,76,136,4,0,0,0.99,0.99,0,0,0,0,1,0,0
235,15.0,0,189,364,540,29,154,433,672,53,0,0,0.93,0.91,0,0,0,0,1,0,0
12,3.0,0,18,36,72,5,18,26,37,0,0,0,1.0,1.0,0,0,0,0,1,0,0
625,8.0,43,0,0,0,11,39,80,133,20,0,0,1.0,0.7,0,0,0,0,1,0,0
206,9.0,31,288,588,852,125,398,764,1244,92,0,0,0.95,0.81,0,0,0,0,1,0,0
5,8.0,0,0,0,0,0,0,0,0,1,0,0,0.99,0.98,0,1,0,1,1,0,0
49,8.0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.8,0,0,0,0,1,0,0
82,16.0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,0,1,0,0,1,0,0
1,8.0,0,2,3,4,0,2,2,3,0,0,0,0.78,0.82,0,0,0,0,1,0,0
15,8.0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,1,0,0
8,9.0,0,0,0,0,0,0,0,0,1,0,0,0.99,0.98,0,0,0,0,1,0,0
3,8.0,0,0,0,0,0,0,0,1,0,0,0,0.79,0.78,0,0,0,0,1,0,0
0,9.0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.98,0,1,0,0,1,0,0
5,9.0,0,0,0,0,0,0,0,0,1,0,0,0.99,0.98,0,0,0,0,1,0,0
21,16.0,0,0,0,0,1,2,2,3,0,0,0,-99.0,-99.0,0,1,0,1,1,0,0
14,13.0,0,0,0,0,0,1,1,1,0,0,0,0.99,0.99,0,0,0,0,1,0,0
6,16.0,0,0,0,0,0,3,6,6,1,0,0,-99.0,-99.0,0,1,0,0,1,0,0
2,9.0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.98,0,0,0,0,1,0,0
42,2.0,5,24,48,64,13,21,47,77,16,0,0,0.79,0.78,0,0,0,0,1,0,0
0,8.0,0,0,0,0,0,0,0,0,1,0,0,0.79,0.78,0,0,0,1,1,0,0
139,16.0,0,0,0,0,0,0,2,2,0,0,0,-99.0,-99.0,0,1,0,0,1,0,0
16,9.0,0,0,0,0,0,0,1,1,0,0,0,0.99,0.98,0,0,0,0,1,0,0
13,16.0,0,0,0,0,0,0,0,0,1,0,0,-99.0,-99.0,0,1,0,0,1,0,0
21,8.0,0,3,3,15,0,0,0,0,0,0,0,0.99,0.98,0,0,0,0,1,0,0
29,8.0,0,0,0,0,0,2,9,16,4,0,0,0.95,0.93,0,1,0,0,1,0,0
5,12.0,0,0,0,0,0,0,1,1,0,0,0,0.73,0.69,0,0,0,0,1,0,0
3,12.0,0,0,0,0,0,0,0,0,0,0,0,0.73,0.69,0,0,0,0,1,0,0
18,12.0,0,0,0,0,0,2,2,2,1,0,0,0.73,0.69,0,0,0,0,1,0,0
86,16.0,0,0,0,0,0,0,0,0,1,0,0,-99.0,-99.0,0,1,0,0,1,0,0
5,8.0,0,0,0,0,0,0,0,0,1,0,0,0.98,0.96,0,0,0,0,1,0,0
14,12.0,0,0,0,0,1,3,5,8,0,0,0,0.73,0.69,0,0,0,0,1,0,0
6,8.0,0,0,0,3,0,1,9,10,0,0,0,0.82,0.87,0,0,0,0,1,0,0
16,12.0,0,0,0,0,0,0,0,0,0,0,0,0.73,0.69,0,0,0,0,1,0,0
10,8.0,0,12,20,36,2,8,15,25,5,0,0,0.82,0.78,0,0,0,0,1,0,0
1,8.0,0,0,0,0,0,0,1,1,0,0,0,0.73,0.82,0,0,0,0,1,0,0
2,8.0,0,3,5,7,0,1,4,6,0,0,0,0.48,0.53,0,0,0,0,1,0,0
9,8.0,0,0,0,0,0,0,2,2,0,0,0,0.92,0.75,0,0,0,0,1,0,0
2,8.0,0,0,0,0,0,0,0,0,0,0,0,0.92,0.75,0,1,0,1,1,0,0
40,8.0,0,0,0,0,0,0,0,0,3,0,0,0.42,0.46,0,0,0,0,1,0,0
23,8.0,23,22,88,132,6,36,88,137,30,0,0,0.87,0.55,0,0,0,0,1,0,0
2,8.0,0,0,0,0,0,0,0,0,1,0,0,0.79,0.78,0,0,0,0,1,0,0
88,8.0,52,280,555,963,89,359,725,941,70,0,0,0.77,0.7,0,0,0,0,1,0,0
97,8.0,0,0,0,0,1,1,2,8,1,0,0,1.0,0.99,0,0,0,0,1,0,0
1196,16.0,0,0,0,0,0,1,1,2,0,0,0,-99.0,-99.0,0,1,0,0,0,0,0
48,52.0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.79,0,1,0,0,0,0,0
150,8.0,0,0,0,0,0,0,0,25,0,0,0,0.64,0.8,0,0,0,0,1,0,0
4941,16.0,0,0,0,0,7,30,75,108,24,0,0,-99.0,-99.0,0,1,0,1,1,0,0
62,8.0,0,0,0,0,0,0,0,0,1,0,0,0.96,0.94,0,1,0,0,1,0,0
1345,8.0,0,0,0,0,5,15,28,44,4,0,0,0.0,0.25,0,0,0,0,1,0,0
6,8.0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.88,0,0,0,0,1,0,0
27,8.0,0,0,0,0,3,14,24,42,0,0,0,0.4,0.6,0,0,0,0,1,0,0
4,8.0,0,10,14,18,3,9,13,20,0,0,0,0.92,0.75,0,0,0,0,1,0,0
1,8.0,0,0,0,131,0,0,0,0,0,0,0,0.99,0.96,0,0,0,0,1,0,0
185,8.0,0,0,0,0,1,2,3,4,0,0,0,0.81,0.83,0,0,0,0,1,0,0
65,16.0,0,0,0,0,0,1,2,9,2,0,0,-99.0,-99.0,0,0,0,0,0,0,0
3,8.0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.74,0,0,0,0,1,0,0
2,16.0,0,0,0,0,0,3,3,4,1,0,0,-99.0,-99.0,0,0,0,0,0,0,0
122,8.0,3,0,0,33,12,40,98,244,26,0,0,0.91,0.9,0,0,0,0,1,0,0
47,8.0,3,48,120,168,11,48,103,139,23,0,0,0.98,0.98,0,0,0,0,1,0,0
1,8.0,0,0,1,1,0,1,1,1,0,0,0,0.78,0.82,0,0,0,0,1,0,0
5,8.0,0,0,0,0,0,0,0,0,0,0,0,0.78,0.82,0,0,0,0,1,0,0
0,8.0,0,13,22,30,0,0,0,0,0,0,0,0.82,0.78,0,0,0,0,1,0,0
32,16.0,0,0,0,0,0,0,0,0,1,0,0,-99.0,-99.0,0,0,0,0,0,0,0
8,8.0,0,2,8,10,0,5,13,28,4,0,0,0.69,0.68,0,0,0,0,1,0,0
9,8.0,0,0,0,0,0,1,3,6,2,0,0,0.98,0.96,0,0,0,0,1,0,0
87,16.0,0,0,0,0,0,0,0,0,3,0,0,-99.0,-99.0,0,0,0,0,0,0,0
500,2.0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.8,0,0,0,0,1,0,0
6,8.0,0,0,0,0,0,0,0,0,1,0,0,0.43,0.46,0,0,0,0,1,0,0
62,8.0,66,112,232,352,47,133,232,358,34,0,0,0.43,0.46,0,0,0,0,1,0,0
4,8.0,4,20,36,52,8,19,31,54,10,0,0,0.43,0.46,0,0,0,0,1,0,0
20,8.0,0,7,7,7,3,6,18,22,7,0,0,0.43,0.46,0,0,0,0,1,0,0
5,2.0,0,0,0,0,0,0,0,0,0,0,0,0.66,0.6,0,0,0,0,1,0,0
16,2.0,0,0,0,0,0,0,0,0,0,0,0,0.66,0.6,0,0,0,0,1,0,0
26,2.0,0,0,0,0,0,0,0,0,0,0,0,0.66,0.6,0,0,0,0,1,0,0
70,2.0,0,0,0,0,0,0,0,0,0,0,0,0.66,0.6,0,0,0,0,1,0,0
166,12.0,10,58,126,242,51,213,450,630,24,0,0,0.89,0.71,0,0,0,0,1,0,0
1508,8.0,0,0,0,0,160,304,660,1032,286,0,0,0.64,0.8,0,0,0,0,1,0,0
47,2.0,0,0,0,0,0,2,3,3,0,0,0,0.66,0.6,0,0,0,0,1,0,0
6,2.0,0,0,0,0,0,0,0,3,0,0,0,0.66,0.6,0,0,0,0,1,0,0
28,2.0,0,0,0,0,0,0,0,0,0,0,0,0.66,0.6,0,0,0,0,1,0,0
210,2.0,0,0,0,0,2,5,10,14,0,0,0,0.66,0.6,0,0,0,1,1,0,0
40,12.0,0,0,0,0,0,0,0,1,1,0,0,0.75,0.83,0,0,0,0,1,0,0
6,8.0,0,1,4,8,2,7,8,15,0,0,0,0.82,0.78,0,0,0,0,1,0,0
536,8.0,362,250,610,865,141,509,1107,1561,73,0,0,-99.0,-99.0,0,0,0,0,1,0,0
8,8.0,0,0,0,0,0,0,0,0,0,0,0,0.78,0.82,0,0,0,0,1,0,0
236,8.0,1,0,0,0,0,24,68,92,24,0,0,0.69,0.59,0,0,0,0,1,0,0
4,2.0,0,0,0,2,0,1,1,4,0,0,0,0.66,0.6,0,0,0,0,1,0,0
0,12.0,0,0,0,0,0,0,0,0,0,0,0,0.92,0.75,0,0,0,1,0,1,0
6847,8.0,60,0,0,0,312,1101,2179,3151,347,0,0,0.69,0.59,0,0,0,0,1,0,0
62,2.0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.74,0,0,0,1,1,0,0
9,5.0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.67,0,0,0,0,1,0,0
15,2.0,0,0,3,3,0,0,0,0,0,0,0,0.75,0.74,0,1,0,0,1,0,0
1,3.0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.98,0,0,0,1,1,0,0
3,12.0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.73,0,1,0,0,1,0,0
49,16.0,0,0,0,0,1,2,3,7,1,0,0,-99.0,-99.0,0,1,0,0,1,0,0
151,16.0,0,0,490,490,0,0,0,0,0,0,0,0.76,0.63,0,0,0,1,1,0,0
26,8.0,0,0,0,0,0,0,1,1,2,0,0,0.99,0.98,0,0,0,0,1,0,0
13,8.0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.88,0,1,0,0,1,0,0
1103,9.0,612,2744,5144,7364,653,2645,5285,7895,854,0,0,1.0,0.99,0,0,0,0,1,0,0
1,8.0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.88,0,0,0,0,1,0,0
2,8.0,0,0,0,0,0,0,0,0,1,0,0,0.99,0.98,0,0,0,0,1,0,0
3,12.0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.73,0,0,0,1,1,0,0
2,8.0,0,0,0,0,1,1,1,1,2,0,0,0.99,0.98,0,0,0,0,1,0,0
4,8.0,3,1,3,5,1,4,10,15,2,0,0,1.0,1.0,0,1,0,0,0,0,0
15,8.0,0,0,0,0,0,0,0,0,0,0,0,0.97,0.97,0,0,0,1,1,0,0
1,8.0,2,26,38,46,8,14,27,42,0,0,0,0.97,0.94,0,0,0,0,1,0,1
10,8.0,0,2,12,20,2,3,8,15,0,0,0,1.0,0.92,0,0,0,0,1,0,0
94,8.0,0,0,0,0,1,12,20,36,2,0,0,0.48,0.53,0,0,0,0,1,0,0
5,9.0,0,0,0,0,0,1,1,3,0,0,0,0.99,0.85,0,0,0,0,1,0,0
25,8.0,0,0,0,0,1,1,1,1,0,0,0,0.98,0.93,0,0,0,0,1,0,0
288,8.0,19,135,411,699,138,485,1034,1504,146,0,0,0.98,0.97,0,0,0,0,1,0,0
0,9.0,0,0,0,0,0,0,0,0,1,0,0,0.69,0.68,0,0,0,0,1,0,0
3,8.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,0,0
8,3.0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0,1,0,0,1,0,0
0,8.0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.68,0,0,0,0,1,0,0
0,5.0,0,6,7,8,0,0,0,0,0,0,0,0.64,0.67,0,0,0,1,1,0,0
2,8.0,0,0,0,0,0,0,0,0,0,0,0,0.95,0.97,0,0,0,0,1,0,0
11,8.0,0,0,0,0,0,4,9,12,1,0,0,0.94,0.97,0,0,0,0,1,0,0
24,8.0,0,0,13,26,8,20,35,63,0,0,0,0.93,0.93,0,0,0,0,1,0,0
6,8.0,0,5,10,15,1,3,4,7,1,0,0,0.99,0.97,0,0,0,0,1,0,0
48,8.0,0,0,0,0,1,1,1,1,0,0,0,0.64,0.8,0,1,0,0,1,0,0
384,8.0,23,0,200,400,32,135,272,272,65,0,0,0.75,0.81,0,0,0,1,1,0,0
94,4.0,18,104,247,390,47,132,227,284,18,0,0,0.82,0.78,0,1,0,0,1,0,0
8,8.0,0,0,0,0,1,1,1,1,0,0,0,0.99,0.99,0,0,0,0,1,0,0
28,8.0,1,15,25,25,6,10,24,53,4,0,0,0.15,0.34,0,0,0,0,1,0,0
3,10.0,0,1,1,3,0,0,3,3,0,0,0,0.89,0.9,0,0,0,0,1,0,0
2,8.0,0,1,3,4,0,1,2,5,0,0,0,0.97,0.97,0,0,0,0,1,0,0
8,8.0,0,0,0,0,0,0,4,6,0,0,0,0.78,0.82,0,0,0,0,1,0,0
2,9.0,0,0,2,3,0,1,2,2,1,0,0,0.34,0.41,0,0,0,0,1,0,0
53,8.0,6,24,56,88,7,42,79,129,17,0,0,0.91,0.92,0,0,0,0,1,0,0
287,8.0,0,0,140,308,52,171,433,619,59,0,0,0.95,0.95,0,0,0,0,1,0,0
106,2.0,0,0,0,0,0,2,3,4,0,0,0,0.99,0.95,0,0,0,0,1,0,0
8,10.0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.9,0,0,0,0,1,0,0
31,2.0,0,0,0,0,1,1,1,2,0,0,0,0.99,0.96,0,0,0,0,1,0,0
11,8.0,0,0,0,24,0,0,6,10,1,0,0,0.98,0.98,0,0,0,0,1,0,0
22,8.0,0,0,0,0,0,0,0,1,1,0,0,0.97,0.97,0,0,0,0,1,0,0
1770,16.0,6,0,0,0,16,72,163,240,49,0,0,-99.0,-99.0,0,1,0,0,1,0,0
26,8.0,0,0,0,0,7,11,18,27,4,0,0,0.7,0.61,0,0,0,0,1,0,0
8,12.0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.73,0,0,0,1,1,0,0
53,8.0,0,0,0,20,3,24,47,53,0,0,0,0.94,0.97,0,0,0,0,1,0,0
24,0.0,0,0,0,0,0,0,0,2,0,0,0,0.91,0.84,0,1,0,0,1,0,0
61,8.0,20,0,0,32,12,46,148,172,0,0,0,0.9,0.95,0,0,0,1,1,0,0
993,2.0,549,1632,3168,4704,596,1652,2690,4169,391,0,0,0.98,0.99,0,0,0,0,1,0,0
327,52.0,0,0,0,0,8,22,40,67,58,0,0,1.0,0.99,0,1,0,0,1,0,0
29,8.0,0,0,0,0,0,0,0,0,2,0,0,0.99,0.9,0,0,0,0,1,0,0
1125,16.0,38,0,0,0,43,146,289,437,60,0,0,-99.0,-99.0,0,1,0,0,1,0,0
11,8.0,0,0,0,0,0,0,0,0,0,0,0,0.79,0.89,0,0,0,0,1,0,0
27,2.0,0,27,54,90,5,24,62,93,7,0,0,0.99,0.98,0,0,0,0,1,0,0
365,8.0,11,0,40,258,38,147,394,549,53,0,0,0.77,0.68,0,0,0,0,1,0,0
92,8.0,0,0,0,0,0,2,5,7,0,0,0,0.94,0.97,0,0,0,0,1,0,0
449,4.0,146,168,364,560,82,252,432,607,78,0,0,0.97,0.95,3,1,0,0,0,0,0
79,12.0,1,21,61,81,14,43,79,113,14,0,0,0.59,0.58,0,0,0,0,1,0,0
7,12.0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.73,0,0,0,0,1,0,0
4,12.0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.73,0,0,0,0,1,0,0
45,2.0,0,0,0,0,1,7,15,20,0,0,0,1.0,0.99,0,0,0,0,1,0,0
7,8.0,0,0,0,0,0,0,0,0,0,0,0,0.78,0.82,0,0,0,0,1,0,0
61,2.0,0,0,0,0,1,3,6,12,0,0,0,0.88,0.92,0,0,0,0,1,0,0
42,2.0,0,0,0,0,0,0,1,2,0,0,0,0.99,0.99,0,0,0,0,1,0,0
3,8.0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.43,0,0,0,0,1,0,0
98,2.0,27,180,330,480,83,199,357,514,46,0,0,0.79,0.86,0,0,0,0,1,0,0
147,52.0,0,0,0,0,1,2,3,6,0,0,0,0.69,0.68,0,1,0,0,1,0,0
11,8.0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.95,0,0,0,0,1,0,0
7,10.0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.9,0,0,0,1,1,0,0
29,8.0,9,27,72,117,8,31,63,80,14,0,0,0.99,0.9,0,0,0,0,1,0,0
9,8.0,0,0,0,6,2,5,15,18,1,0,0,0.42,0.46,0,0,0,0,1,0,0
274,8.0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,1,0,0
4,8.0,0,0,0,0,0,0,0,2,0,0,0,0.78,0.82,0,0,0,0,1,0,0
32,8.0,0,0,0,0,0,0,0,0,2,0,0,0.19,0.16,0,0,0,0,1,0,0
13,8.0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,1,0,0
3,8.0,0,0,0,0,0,0,0,0,1,0,0,0.99,0.94,0,0,0,0,1,0,0
435,2.0,185,525,1096,1846,360,827,1534,1949,321,0,0,0.52,0.53,0,0,0,0,1,0,0
19,8.0,1,0,0,0,0,0,0,4,4,0,0,0.82,0.87,0,0,0,0,1,0,0
6,8.0,0,0,0,0,0,0,0,0,1,0,0,0.99,0.9,0,0,0,0,1,0,0
98,8.0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,0,0,0,0,1,0,0
59,8.0,0,0,0,0,0,0,0,0,0,0,0,0.81,0.89,0,0,0,1,1,0,0
87,8.0,12,20,82,122,14,45,89,155,25,0,0,1.0,0.97,0,0,0,0,1,0,0
11,8.0,0,0,0,0,0,0,2,9,0,0,0,0.97,0.98,0,0,0,0,1,0,0
6,8.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.99,0,0,0,0,1,0,0
77,8.0,0,0,0,0,0,2,4,5,1,0,0,0.99,0.99,0,0,0,0,1,0,0
92,2.0,12,96,192,288,39,112,230,383,44,0,0,0.59,0.59,0,0,0,1,1,0,0
20,8.0,0,1,19,37,3,13,34,57,0,0,0,0.7,0.74,0,0,0,0,1,0,0
36,2.0,6,45,90,150,12,52,107,149,5,0,0,0.97,0.97,0,0,0,1,1,0,0
85,8.0,0,0,0,0,0,3,4,6,2,0,0,0.93,0.95,0,0,0,0,1,0,0
11,16.0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,0,1,0,0,1,0,0
2,8.0,0,0,1,2,0,1,1,1,0,0,0,0.77,0.72,0,0,0,0,1,0,0
1048,8.0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.94,0,0,0,0,1,0,0
2,8.0,0,0,0,0,0,0,0,0,0,0,0,0.78,0.82,0,0,0,0,1,0,0
2,2.0,17,0,0,0,0,3,4,6,1,0,0,0.88,0.89,0,0,0,0,1,0,0
1584,2.0,336,1344,3216,5232,681,2288,4715,7087,642,0,0,0.94,0.88,0,0,0,0,1,0,0
7,8.0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,0,0,0,0,1,0,0
7,9.0,0,0,0,0,0,0,0,0,0,0,0,0.86,0.69,0,0,0,0,1,0,0
8,2.0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,1,0,0
165,2.0,0,0,0,0,5,11,27,49,0,0,0,0.93,0.95,0,0,0,0,1,0,0
4,8.0,0,0,0,1,0,0,1,6,1,0,0,0.95,0.97,0,0,0,0,1,0,0
119,8.0,0,0,0,0,0,0,0,147,3,0,0,0.98,0.98,0,0,0,0,1,0,0
152,2.0,0,0,0,0,0,0,0,0,0,0,0,0.76,0.85,0,0,0,0,1,0,0
120,8.0,0,0,0,0,1,2,3,4,0,0,0,0.94,0.97,0,0,0,0,1,0,0
4,8.0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.43,0,0,0,0,1,0,0
15,8.0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,0,0,0,0,1,0,0
112,2.0,17,120,200,280,57,176,302,430,48,0,0,0.94,0.97,0,0,0,0,1,0,0
78,14.0,0,0,0,0,1,4,9,15,0,0,0,0.92,0.95,0,0,0,0,1,0,0
234,8.0,3,0,0,0,17,84,211,348,28,0,0,0.99,0.99,0,0,0,1,1,0,0
146,8.0,4,150,300,390,40,92,182,370,53,0,0,0.92,0.93,0,0,0,0,1,0,0
1482,8.0,1,0,0,0,25,100,209,339,53,0,0,0.96,0.93,0,0,0,1,1,0,0
-1,12.0,0,6,6,6,0,1,2,2,0,0,0,0.82,0.79,1,0,0,0,1,0,0
4,8.0,0,0,0,0,0,0,1,1,0,0,0,0.96,0.96,0,0,0,0,1,0,0
8,2.0,0,0,0,1,0,0,0,0,1,0,0,0.99,0.99,0,0,0,0,1,0,0
2,12.0,0,0,0,0,0,0,0,1,0,0,0,0.82,0.79,0,0,0,0,1,0,0
5,8.0,0,0,0,0,0,1,1,1,0,0,0,0.99,0.9,0,0,0,0,1,0,0
1,12.0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.79,0,0,0,0,1,0,0
15,8.0,0,0,0,0,1,1,1,2,0,0,0,0.95,0.97,0,0,0,0,1,0,0
2,9.0,0,0,0,0,0,0,0,0,1,0,0,0.34,0.41,0,0,0,0,1,0,0
