sku,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
1111724,37,10.0,0,0,0,0,0,0,0,0,2,0,0,0.89,0.9,0,0,0,0,1,0,0
1111725,81,8.0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,1,0,0
1111726,8,12.0,0,0,0,1,0,1,2,5,0,0,0,0.82,0.79,0,0,0,0,1,0,0
1111727,51,2.0,0,34,68,136,4,4,74,123,0,0,0,1.0,1.0,0,0,0,0,1,0,0
1111728,32,8.0,0,78,78,78,13,19,27,58,3,0,0,0.92,0.95,0,0,0,0,1,0,0
1111729,19,10.0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.9,0,0,0,0,1,0,0
1111730,2,12.0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0,0,0,0,1,0,0
1111731,10,52.0,0,0,0,0,0,3,5,8,0,0,0,0.69,0.68,0,1,0,0,1,0,0
1111732,9081,8.0,1420,20000,30000,38000,4372,12921,24517,40240,5006,0,0,0.99,0.97,0,0,0,0,1,0,0
1111733,177,8.0,24,473,946,1333,198,506,979,1501,169,0,0,0.6,0.57,1,0,0,1,1,0,0
1111734,1,52.0,0,0,0,0,0,0,1,3,1,0,0,-99.0,1.0,0,1,0,0,1,0,0
1111735,14,9.0,0,0,0,0,4,7,16,27,0,0,0,0.5,0.39,0,1,0,0,1,0,0
1111736,46,8.0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.99,0,0,0,0,1,0,0
1111737,16,12.0,9,41,69,97,5,38,68,86,20,0,0,0.87,0.68,0,0,0,0,1,0,0
1111738,1288,8.0,0,0,360,720,144,514,957,1385,143,0,0,0.94,0.95,0,0,0,0,1,0,0
1112294,34,1112518.5,0,0,0,0,0,0,1,1,0,0,0,-99.0,-99.0,0,1,0,1,1,0,0
1111739,140,17.0,0,40,80,160,19,68,155,265,32,0,0,1.0,1.0,0,0,0,0,1,0,0
1111740,86,17.0,3,40,40,120,21,50,113,173,26,0,0,1.0,1.0,0,0,0,0,1,0,0
1111741,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.9,0,0,0,0,1,0,0
1111742,11,12.0,0,0,0,0,0,0,4,5,0,0,0,0.98,0.96,0,0,0,0,1,0,0
1111743,12,2.0,0,12,24,36,2,9,22,30,2,0,0,1.0,0.98,0,0,0,0,1,0,0
1111744,11,8.0,0,0,0,0,0,0,0,0,1,0,0,0.78,0.92,0,1,0,0,1,0,0
1111745,3,12.0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.73,0,0,0,0,1,0,0
1111747,16,8.0,0,0,0,3,5,8,13,45,0,0,0,0.99,0.98,0,0,0,0,1,0,0
1111748,5,8.0,0,0,0,5,0,2,4,5,3,0,0,0.9,0.88,0,0,0,0,1,0,0
1111749,42,8.0,6,11,36,67,8,21,61,83,14,0,0,0.92,0.76,0,0,0,0,1,0,0
1111750,14,1112518.5,0,0,0,0,0,0,0,0,2,0,0,-99.0,-99.0,0,1,0,0,1,0,0
1111751,2,8.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.79,0,0,0,1,1,0,0
1111752,12,8.0,0,0,0,6,0,4,5,13,4,0,0,0.74,0.76,0,0,0,0,1,0,0
1111753,353,12.0,0,0,0,0,0,1,1,1,2,0,0,0.62,0.73,0,0,0,0,1,0,0
1111754,0,12.0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.88,0,0,0,0,1,0,0
1111755,17,12.0,0,0,0,0,1,2,5,6,3,0,0,0.82,0.79,0,0,0,0,1,0,0
1111756,8,12.0,0,0,0,0,1,1,2,4,1,0,0,0.98,0.96,0,1,0,1,1,0,0
1111757,5380,2.0,0,0,0,0,60,115,136,163,11,0,0,1.0,1.0,0,0,0,0,1,0,0
1111758,4,6.0,0,0,0,0,0,3,7,9,0,0,0,0.82,0.79,0,0,0,0,1,0,0
1111759,39,8.0,0,0,0,0,0,0,0,0,0,0,0,0.74,0.76,0,0,0,0,1,0,0
1111760,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0.98,0.99,0,0,0,0,1,0,0
1111761,630,8.0,0,0,0,0,5,18,30,49,4,0,0,0.96,0.96,0,1,0,0,1,0,0
1111762,2598,2.0,2299,3036,6474,10158,1972,4085,6983,14958,695,0,0,0.92,0.91,0,0,0,0,1,0,0
1111763,27,8.0,0,0,0,0,3,8,19,26,12,0,0,1.0,0.95,0,0,0,0,1,0,0
1111764,107,8.0,12,66,143,176,27,61,138,214,59,0,0,1.0,0.99,0,0,0,0,1,0,0
1111765,6,8.0,0,12,16,18,0,6,9,12,10,0,0,0.71,0.8,0,0,0,0,1,0,0
1111766,88,8.0,0,0,0,0,0,0,0,0,0,0,0,0.68,0.57,0,0,0,0,1,0,0
1111767,0,1112518.5,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,0,0,0,0,1,0,0
1111768,31,8.0,0,0,0,0,0,4,5,6,0,0,0,0.94,0.96,0,0,0,1,1,0,0
1111769,153,8.0,0,148,481,666,134,275,533,1052,126,0,0,1.0,1.0,0,0,0,0,1,0,0
1111770,463,8.0,25,0,0,350,57,125,235,414,79,0,0,0.81,0.8,0,0,0,0,1,0,0
1111772,153,8.0,41,64,160,224,35,85,154,249,57,0,0,0.94,0.88,0,0,0,0,1,0,0
1111773,360,1112518.5,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,0,1,0,0,1,0,0
1111774,50,8.0,0,21,31,51,11,29,49,89,18,0,0,0.94,0.86,0,0,0,0,1,0,0
1111775,2,9.0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0,1,0,0,1,0,0
1111776,11,9.0,0,0,10,15,2,5,11,18,2,0,0,0.5,0.39,0,0,0,0,1,0,0
1111777,37,8.0,6,20,60,110,2,25,53,91,17,0,0,0.92,0.93,0,0,0,0,1,0,0
1111778,54,12.0,0,0,15,15,3,19,46,76,9,0,0,0.68,0.81,0,0,0,0,1,0,0
1111779,12,12.0,0,3,10,16,4,9,15,21,1,0,0,0.59,0.58,0,0,0,0,1,0,0
1111780,56,12.0,0,0,0,0,2,4,11,14,2,0,0,0.98,0.99,0,0,0,1,1,0,0
1111781,2,8.0,0,6,10,16,2,5,8,14,0,0,0,1.0,1.0,0,0,0,0,1,0,0
1111782,180,8.0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.33,0,0,0,0,1,0,0
1111783,33,8.0,0,0,0,0,0,0,5,6,0,0,0,1.0,0.94,0,0,0,0,1,0,0
1111784,10,1112518.5,0,0,0,0,4,5,9,22,7,0,0,-99.0,-99.0,0,1,0,0,1,0,0
1111785,236,8.0,0,0,0,0,3,19,35,53,0,0,0,0.97,0.94,0,0,0,0,1,0,0
1111786,34,1112518.5,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,0,1,0,0,0,0,0
1111787,3,9.0,0,1,3,6,0,1,5,6,0,0,0,0.99,0.85,0,0,0,1,1,0,0
1111789,23,2.0,0,0,0,0,1,4,5,6,2,0,0,1.0,0.94,0,0,0,0,1,0,0
1111790,47,52.0,0,0,0,0,1,6,12,23,11,0,0,0.91,0.96,0,1,0,0,1,0,0
1111791,304,8.0,0,0,0,0,0,2,3,5,0,0,0,0.78,0.92,0,0,0,0,1,0,0
1111792,112,8.0,0,144,216,288,52,122,232,320,45,0,0,1.0,1.0,0,0,0,0,1,0,0
1111793,1,12.0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.79,0,1,0,0,1,0,0
1111794,33,8.0,0,0,0,7,2,11,25,40,0,0,0,0.95,0.97,0,0,0,0,1,0,0
1111795,31,8.0,8,42,87,132,9,46,95,124,21,0,0,0.66,0.72,0,0,0,0,1,0,0
1111796,121,15.0,0,0,0,0,4,10,24,51,3,0,0,0.84,0.93,0,0,0,0,1,0,0
1111797,46,8.0,8,36,60,100,6,33,67,103,110,0,0,0.32,0.27,0,0,0,0,1,0,0
1111798,1045,8.0,0,0,0,0,4,7,14,22,2,0,0,0.33,0.29,0,1,0,0,1,0,0
1111799,5,8.0,0,0,0,0,0,0,0,3,0,0,0,0.78,0.82,0,0,0,0,1,0,0
1111800,15,8.0,0,0,14,14,1,6,14,23,7,0,0,0.76,0.88,0,0,0,0,1,0,0
1111801,1,9.0,0,2,2,2,0,0,0,0,0,0,0,0.99,0.99,0,0,0,0,1,0,0
1111802,2,12.0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.73,0,0,0,0,1,0,0
1111803,132,9.0,19,21,105,189,36,102,252,373,45,0,0,1.0,0.99,0,0,0,0,1,0,0
1111804,2,1112518.5,0,0,0,0,0,0,2,2,0,0,0,-99.0,-99.0,0,1,0,0,1,0,0
1111805,25,52.0,0,0,0,0,0,1,2,2,1,0,0,0.89,0.9,0,1,0,0,1,0,0
1111806,13,12.0,0,0,0,0,0,0,0,0,2,0,0,0.98,0.98,0,0,0,0,1,0,0
1111807,1,8.0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.78,0,0,0,0,1,0,0
1111808,26,0.0,0,64,96,160,21,59,116,152,29,0,0,0.0,0.0,0,0,0,0,0,0,0
1111809,7,1112518.5,0,0,0,0,0,0,0,0,1,0,0,-99.0,-99.0,0,1,0,0,1,0,0
1111810,29,1112518.5,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,0,1,0,1,1,0,0
1111811,1,8.0,0,0,0,0,0,0,0,0,0,0,0,0.98,0.94,0,0,0,0,1,0,0
1111812,0,8.0,0,2,3,4,0,2,3,3,2,0,1,0.0,0.0,0,0,0,0,1,0,0
1111813,16,9.0,0,0,14,14,4,6,12,24,2,0,0,0.99,0.98,0,0,0,0,1,0,0
1111814,5,2.0,11,0,18,27,2,7,19,35,0,0,0,0.64,0.68,0,0,0,0,1,0,0
1111815,3,1112518.5,0,0,0,0,0,0,0,1,0,0,0,-99.0,-99.0,0,1,0,0,1,0,0
1111816,3,8.0,0,11,11,11,0,3,3,7,1,0,0,0.46,0.35,0,0,0,0,1,0,0
1111817,4,12.0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.79,0,0,0,0,1,0,0
1111818,2,12.0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.79,0,0,0,0,1,0,0
1111819,32,1112518.5,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,0,0,0,0,0,0,0
1111820,79,8.0,0,0,0,0,0,2,2,2,0,0,0,0.97,0.94,0,0,0,0,1,0,0
1111821,-48,8.0,97,67,85,115,19,87,165,199,14,0,0,0.47,0.47,60,1,0,0,1,0,0
1111822,32,1112518.5,0,0,0,0,0,0,1,1,0,0,0,-99.0,-99.0,0,1,0,0,1,0,0
1111823,46,8.0,0,26,78,78,27,43,76,136,4,0,0,0.99,0.99,0,0,0,0,1,0,0
1111824,235,15.0,0,189,364,540,29,154,433,672,53,0,0,0.93,0.91,0,0,0,0,1,0,0
1111825,12,3.0,0,18,36,72,5,18,26,37,0,0,0,1.0,1.0,0,0,0,0,1,0,0
1111826,625,8.0,43,0,0,0,11,39,80,133,20,0,0,1.0,0.7,0,0,0,0,1,0,0
1111827,206,9.0,31,288,588,852,125,398,764,1244,92,0,0,0.95,0.81,0,0,0,0,1,0,0
1111828,5,8.0,0,0,0,0,0,0,0,0,1,0,0,0.99,0.98,0,1,0,1,1,0,0
1111829,49,8.0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.8,0,0,0,0,1,0,0
1111830,82,1112518.5,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,0,1,0,0,1,0,0
1111831,1,8.0,0,2,3,4,0,2,2,3,0,0,0,0.78,0.82,0,0,0,0,1,0,0
1111832,15,8.0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,1,0,0
1111833,8,9.0,0,0,0,0,0,0,0,0,1,0,0,0.99,0.98,0,0,0,0,1,0,0
1111834,3,8.0,0,0,0,0,0,0,0,1,0,0,0,0.79,0.78,0,0,0,0,1,0,0
1111835,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.98,0,1,0,0,1,0,0
1111836,5,9.0,0,0,0,0,0,0,0,0,1,0,0,0.99,0.98,0,0,0,0,1,0,0
1111837,21,1112518.5,0,0,0,0,1,2,2,3,0,0,0,-99.0,-99.0,0,1,0,1,1,0,0
1111838,14,13.0,0,0,0,0,0,1,1,1,0,0,0,0.99,0.99,0,0,0,0,1,0,0
1111839,6,1112518.5,0,0,0,0,0,3,6,6,1,0,0,-99.0,-99.0,0,1,0,0,1,0,0
1111840,2,9.0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.98,0,0,0,0,1,0,0
1111841,42,2.0,5,24,48,64,13,21,47,77,16,0,0,0.79,0.78,0,0,0,0,1,0,0
1111842,0,8.0,0,0,0,0,0,0,0,0,1,0,0,0.79,0.78,0,0,0,1,1,0,0
1111843,139,1112518.5,0,0,0,0,0,0,2,2,0,0,0,-99.0,-99.0,0,1,0,0,1,0,0
1111844,16,9.0,0,0,0,0,0,0,1,1,0,0,0,0.99,0.98,0,0,0,0,1,0,0
1111845,13,1112518.5,0,0,0,0,0,0,0,0,1,0,0,-99.0,-99.0,0,1,0,0,1,0,0
1111846,21,8.0,0,3,3,15,0,0,0,0,0,0,0,0.99,0.98,0,0,0,0,1,0,0
1111847,29,8.0,0,0,0,0,0,2,9,16,4,0,0,0.95,0.93,0,1,0,0,1,0,0
1111848,5,12.0,0,0,0,0,0,0,1,1,0,0,0,0.73,0.69,0,0,0,0,1,0,0
1111849,3,12.0,0,0,0,0,0,0,0,0,0,0,0,0.73,0.69,0,0,0,0,1,0,0
1111850,18,12.0,0,0,0,0,0,2,2,2,1,0,0,0.73,0.69,0,0,0,0,1,0,0
1111851,86,1112518.5,0,0,0,0,0,0,0,0,1,0,0,-99.0,-99.0,0,1,0,0,1,0,0
1111852,5,8.0,0,0,0,0,0,0,0,0,1,0,0,0.98,0.96,0,0,0,0,1,0,0
1111853,14,12.0,0,0,0,0,1,3,5,8,0,0,0,0.73,0.69,0,0,0,0,1,0,0
1111854,6,8.0,0,0,0,3,0,1,9,10,0,0,0,0.82,0.87,0,0,0,0,1,0,0
1111855,16,12.0,0,0,0,0,0,0,0,0,0,0,0,0.73,0.69,0,0,0,0,1,0,0
1111856,10,8.0,0,12,20,36,2,8,15,25,5,0,0,0.82,0.78,0,0,0,0,1,0,0
1111857,1,8.0,0,0,0,0,0,0,1,1,0,0,0,0.73,0.82,0,0,0,0,1,0,0
1111858,2,8.0,0,3,5,7,0,1,4,6,0,0,0,0.48,0.53,0,0,0,0,1,0,0
1111859,9,8.0,0,0,0,0,0,0,2,2,0,0,0,0.92,0.75,0,0,0,0,1,0,0
1111860,2,8.0,0,0,0,0,0,0,0,0,0,0,0,0.92,0.75,0,1,0,1,1,0,0
1111861,40,8.0,0,0,0,0,0,0,0,0,3,0,0,0.42,0.46,0,0,0,0,1,0,0
1111862,23,8.0,23,22,88,132,6,36,88,137,30,0,0,0.87,0.55,0,0,0,0,1,0,0
1111863,2,8.0,0,0,0,0,0,0,0,0,1,0,0,0.79,0.78,0,0,0,0,1,0,0
1111864,88,8.0,52,280,555,963,89,359,725,941,70,0,0,0.77,0.7,0,0,0,0,1,0,0
1111865,97,8.0,0,0,0,0,1,1,2,8,1,0,0,1.0,0.99,0,0,0,0,1,0,0
1111866,1196,1112518.5,0,0,0,0,0,1,1,2,0,0,0,-99.0,-99.0,0,1,0,0,0,0,0
1111867,48,52.0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.79,0,1,0,0,0,0,0
1111868,150,8.0,0,0,0,0,0,0,0,25,0,0,0,0.64,0.8,0,0,0,0,1,0,0
1111869,4941,1112518.5,0,0,0,0,7,30,75,108,24,0,0,-99.0,-99.0,0,1,0,1,1,0,0
1111870,62,8.0,0,0,0,0,0,0,0,0,1,0,0,0.96,0.94,0,1,0,0,1,0,0
1111871,1345,8.0,0,0,0,0,5,15,28,44,4,0,0,0.0,0.25,0,0,0,0,1,0,0
1111872,6,8.0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.88,0,0,0,0,1,0,0
1111873,27,8.0,0,0,0,0,3,14,24,42,0,0,0,0.4,0.6,0,0,0,0,1,0,0
1111875,1,8.0,0,0,0,131,0,0,0,0,0,0,0,0.99,0.96,0,0,0,0,1,0,0
1111876,185,8.0,0,0,0,0,1,2,3,4,0,0,0,0.81,0.83,0,0,0,0,1,0,0
1111877,65,1112518.5,0,0,0,0,0,1,2,9,2,0,0,-99.0,-99.0,0,0,0,0,0,0,0
1111878,3,8.0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.74,0,0,0,0,1,0,0
1111879,2,1112518.5,0,0,0,0,0,3,3,4,1,0,0,-99.0,-99.0,0,0,0,0,0,0,0
1111880,122,8.0,3,0,0,33,12,40,98,244,26,0,0,0.91,0.9,0,0,0,0,1,0,0
1111881,47,8.0,3,48,120,168,11,48,103,139,23,0,0,0.98,0.98,0,0,0,0,1,0,0
1111882,1,8.0,0,0,1,1,0,1,1,1,0,0,0,0.78,0.82,0,0,0,0,1,0,0
1111883,5,8.0,0,0,0,0,0,0,0,0,0,0,0,0.78,0.82,0,0,0,0,1,0,0
1111884,0,8.0,0,13,22,30,0,0,0,0,0,0,0,0.82,0.78,0,0,0,0,1,0,0
1111885,32,1112518.5,0,0,0,0,0,0,0,0,1,0,0,-99.0,-99.0,0,0,0,0,0,0,0
1111886,8,8.0,0,2,8,10,0,5,13,28,4,0,0,0.69,0.68,0,0,0,0,1,0,0
1111887,9,8.0,0,0,0,0,0,1,3,6,2,0,0,0.98,0.96,0,0,0,0,1,0,0
1111888,87,1112518.5,0,0,0,0,0,0,0,0,3,0,0,-99.0,-99.0,0,0,0,0,0,0,0
1111889,500,2.0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.8,0,0,0,0,1,0,0
1111890,6,8.0,0,0,0,0,0,0,0,0,1,0,0,0.43,0.46,0,0,0,0,1,0,0
1111891,62,8.0,66,112,232,352,47,133,232,358,34,0,0,0.43,0.46,0,0,0,0,1,0,0
1111892,4,8.0,4,20,36,52,8,19,31,54,10,0,0,0.43,0.46,0,0,0,0,1,0,0
1111893,20,8.0,0,7,7,7,3,6,18,22,7,0,0,0.43,0.46,0,0,0,0,1,0,0
1111894,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0.66,0.6,0,0,0,0,1,0,0
1111895,16,2.0,0,0,0,0,0,0,0,0,0,0,0,0.66,0.6,0,0,0,0,1,0,0
1111896,26,2.0,0,0,0,0,0,0,0,0,0,0,0,0.66,0.6,0,0,0,0,1,0,0
1111897,70,2.0,0,0,0,0,0,0,0,0,0,0,0,0.66,0.6,0,0,0,0,1,0,0
1111898,166,12.0,10,58,126,242,51,213,450,630,24,0,0,0.89,0.71,0,0,0,0,1,0,0
1111899,5,2.0,0,0,0,0,0,0,0,0,0,0,0,0.66,0.6,0,0,0,0,1,0,0
1111900,1508,8.0,0,0,0,0,160,304,660,1032,286,0,0,0.64,0.8,0,0,0,0,1,0,0
1111901,47,2.0,0,0,0,0,0,2,3,3,0,0,0,0.66,0.6,0,0,0,0,1,0,0
1111902,6,2.0,0,0,0,0,0,0,0,3,0,0,0,0.66,0.6,0,0,0,0,1,0,0
1111903,28,2.0,0,0,0,0,0,0,0,0,0,0,0,0.66,0.6,0,0,0,0,1,0,0
1111904,210,2.0,0,0,0,0,2,5,10,14,0,0,0,0.66,0.6,0,0,0,1,1,0,0
1111905,40,12.0,0,0,0,0,0,0,0,1,1,0,0,0.75,0.83,0,0,0,0,1,0,0
1111906,6,8.0,0,1,4,8,2,7,8,15,0,0,0,0.82,0.78,0,0,0,0,1,0,0
1111907,536,8.0,362,250,610,865,141,509,1107,1561,73,0,0,-99.0,-99.0,0,0,0,0,1,0,0
1111908,8,8.0,0,0,0,0,0,0,0,0,0,0,0,0.78,0.82,0,0,0,0,1,0,0
1111909,236,8.0,1,0,0,0,0,24,68,92,24,0,0,0.69,0.59,0,0,0,0,1,0,0
1111910,4,2.0,0,0,0,2,0,1,1,4,0,0,0,0.66,0.6,0,0,0,0,1,0,0
1111911,0,12.0,0,0,0,0,0,0,0,0,0,0,0,0.92,0.75,0,0,0,1,0,1,0
1111912,6847,8.0,60,0,0,0,312,1101,2179,3151,347,0,0,0.69,0.59,0,0,0,0,1,0,0
1111913,62,2.0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.74,0,0,0,1,1,0,0
1111914,9,5.0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.67,0,0,0,0,1,0,0
1111915,15,2.0,0,0,3,3,0,0,0,0,0,0,0,0.75,0.74,0,1,0,0,1,0,0
1111916,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.98,0,0,0,1,1,0,0
1111917,3,12.0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.73,0,1,0,0,1,0,0
1111918,49,1112518.5,0,0,0,0,1,2,3,7,1,0,0,-99.0,-99.0,0,1,0,0,1,0,0
1111919,151,16.0,0,0,490,490,0,0,0,0,0,0,0,0.76,0.63,0,0,0,1,1,0,0
1111920,26,8.0,0,0,0,0,0,0,1,1,2,0,0,0.99,0.98,0,0,0,0,1,0,0
1111921,13,8.0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.88,0,1,0,0,1,0,0
1111922,1103,9.0,612,2744,5144,7364,653,2645,5285,7895,854,0,0,1.0,0.99,0,0,0,0,1,0,0
1111923,1,8.0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.88,0,0,0,0,1,0,0
1111924,2,8.0,0,0,0,0,0,0,0,0,1,0,0,0.99,0.98,0,0,0,0,1,0,0
1111925,3,12.0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.73,0,0,0,1,1,0,0
1111926,2,8.0,0,0,0,0,1,1,1,1,2,0,0,0.99,0.98,0,0,0,0,1,0,0
1111927,4,8.0,3,1,3,5,1,4,10,15,2,0,0,1.0,1.0,0,1,0,0,0,0,0
1111928,15,8.0,0,0,0,0,0,0,0,0,0,0,0,0.97,0.97,0,0,0,1,1,0,0
1111929,1,8.0,2,26,38,46,8,14,27,42,0,0,0,0.97,0.94,0,0,0,0,1,0,1
1111930,10,8.0,0,2,12,20,2,3,8,15,0,0,0,1.0,0.92,0,0,0,0,1,0,0
1111931,94,8.0,0,0,0,0,1,12,20,36,2,0,0,0.48,0.53,0,0,0,0,1,0,0
1111932,5,9.0,0,0,0,0,0,1,1,3,0,0,0,0.99,0.85,0,0,0,0,1,0,0
1111933,25,8.0,0,0,0,0,1,1,1,1,0,0,0,0.98,0.93,0,0,0,0,1,0,0
1111934,288,8.0,19,135,411,699,138,485,1034,1504,146,0,0,0.98,0.97,0,0,0,0,1,0,0
1111935,0,9.0,0,0,0,0,0,0,0,0,1,0,0,0.69,0.68,0,0,0,0,1,0,0
1111936,3,8.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,0,0
1111937,8,3.0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0,1,0,0,1,0,0
1111938,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.68,0,0,0,0,1,0,0
1111939,0,5.0,0,6,7,8,0,0,0,0,0,0,0,0.64,0.67,0,0,0,1,1,0,0
1111940,2,8.0,0,0,0,0,0,0,0,0,0,0,0,0.95,0.97,0,0,0,0,1,0,0
1111941,11,8.0,0,0,0,0,0,4,9,12,1,0,0,0.94,0.97,0,0,0,0,1,0,0
1111942,24,8.0,0,0,13,26,8,20,35,63,0,0,0,0.93,0.93,0,0,0,0,1,0,0
1111943,6,8.0,0,5,10,15,1,3,4,7,1,0,0,0.99,0.97,0,0,0,0,1,0,0
1111944,48,8.0,0,0,0,0,1,1,1,1,0,0,0,0.64,0.8,0,1,0,0,1,0,0
1111945,384,8.0,23,0,200,400,32,135,272,272,65,0,0,0.75,0.81,0,0,0,1,1,0,0
1111946,94,4.0,18,104,247,390,47,132,227,284,18,0,0,0.82,0.78,0,1,0,0,1,0,0
1111947,8,8.0,0,0,0,0,1,1,1,1,0,0,0,0.99,0.99,0,0,0,0,1,0,0
1111948,28,8.0,1,15,25,25,6,10,24,53,4,0,0,0.15,0.34,0,0,0,0,1,0,0
1111949,3,10.0,0,1,1,3,0,0,3,3,0,0,0,0.89,0.9,0,0,0,0,1,0,0
1111950,2,8.0,0,1,3,4,0,1,2,5,0,0,0,0.97,0.97,0,0,0,0,1,0,0
1111951,8,8.0,0,0,0,0,0,0,4,6,0,0,0,0.78,0.82,0,0,0,0,1,0,0
1111952,2,9.0,0,0,2,3,0,1,2,2,1,0,0,0.34,0.41,0,0,0,0,1,0,0
1111953,53,8.0,6,24,56,88,7,42,79,129,17,0,0,0.91,0.92,0,0,0,0,1,0,0
1111954,287,8.0,0,0,140,308,52,171,433,619,59,0,0,0.95,0.95,0,0,0,0,1,0,0
1111955,106,2.0,0,0,0,0,0,2,3,4,0,0,0,0.99,0.95,0,0,0,0,1,0,0
1111956,2,12.0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.79,0,0,0,0,1,0,0
1111957,8,10.0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.9,0,0,0,0,1,0,0
1111958,31,2.0,0,0,0,0,1,1,1,2,0,0,0,0.99,0.96,0,0,0,0,1,0,0
1111959,11,8.0,0,0,0,24,0,0,6,10,1,0,0,0.98,0.98,0,0,0,0,1,0,0
1111960,22,8.0,0,0,0,0,0,0,0,1,1,0,0,0.97,0.97,0,0,0,0,1,0,0
1111961,1770,1112518.5,6,0,0,0,16,72,163,240,49,0,0,-99.0,-99.0,0,1,0,0,1,0,0
1111962,26,8.0,0,0,0,0,7,11,18,27,4,0,0,0.7,0.61,0,0,0,0,1,0,0
1111963,8,12.0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.73,0,0,0,1,1,0,0
1111964,53,8.0,0,0,0,20,3,24,47,53,0,0,0,0.94,0.97,0,0,0,0,1,0,0
1111965,24,0.0,0,0,0,0,0,0,0,2,0,0,0,0.91,0.84,0,1,0,0,1,0,0
1111966,61,8.0,20,0,0,32,12,46,148,172,0,0,0,0.9,0.95,0,0,0,1,1,0,0
1111967,993,2.0,549,1632,3168,4704,596,1652,2690,4169,391,0,0,0.98,0.99,0,0,0,0,1,0,0
1111968,327,52.0,0,0,0,0,8,22,40,67,58,0,0,1.0,0.99,0,1,0,0,1,0,0
1111969,29,8.0,0,0,0,0,0,0,0,0,2,0,0,0.99,0.9,0,0,0,0,1,0,0
1111970,1125,1112518.5,38,0,0,0,43,146,289,437,60,0,0,-99.0,-99.0,0,1,0,0,1,0,0
1111971,11,8.0,0,0,0,0,0,0,0,0,0,0,0,0.79,0.89,0,0,0,0,1,0,0
1111972,27,2.0,0,27,54,90,5,24,62,93,7,0,0,0.99,0.98,0,0,0,0,1,0,0
1111973,365,8.0,11,0,40,258,38,147,394,549,53,0,0,0.77,0.68,0,0,0,0,1,0,0
1111974,92,8.0,0,0,0,0,0,2,5,7,0,0,0,0.94,0.97,0,0,0,0,1,0,0
1111975,449,4.0,146,168,364,560,82,252,432,607,78,0,0,0.97,0.95,3,1,0,0,0,0,0
1111976,79,12.0,1,21,61,81,14,43,79,113,14,0,0,0.59,0.58,0,0,0,0,1,0,0
1111977,7,12.0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.73,0,0,0,0,1,0,0
1111978,4,12.0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.73,0,0,0,0,1,0,0
1111979,45,2.0,0,0,0,0,1,7,15,20,0,0,0,1.0,0.99,0,0,0,0,1,0,0
